malak,  one leg,  pink,  112.13047910295619,  3.195335500156193,  1.1709530534997636,  2.6472130308071713, 3, 3, 4, 3
malak,  one leg,  pink,  40.2187007691595,  9.416106927336656,  1.7099134462544103,  2.198939327675033, 0, 1, 4, 4
hasan,  normal,  pink,  58.96344266554733,  8.722484509951038,  1.114644496544959,  1.1100991230937245, 0, 1, 4, 4
milana,  normal,  pink,  36.01766904519196,  0.8116872944845657,  1.0003169847432787,  1.5514398257272868, 0, 4, 4, 4
milana,  closed eyes,  pink,  40.90056757403002,  5.879672807494403,  1.678700141249338,  1.8681740151295154, 0, 2, 4, 4
milana,  one leg,  pink,  68.90927624872582,  1.8760681248789224,  4.159585507564551,  3.0732102623007833, 1, 4, 1, 3
milana,  normal,  green,  273.8997473740194,  1.8450314005896309,  1.2590738322638042,  1.8579399834663433, 4, 4, 4, 4
milana,  closed eyes,  green,  189.66422636147414,  2.7844482164023536,  1.7463520054445874,  2.4383707394238177, 4, 4, 4, 4
milana,  one leg,  green,  165.78142604216958,  3.705622449416531,  3.412831362760996,  3.6853122411998718, 4, 3, 2, 2
hasan,  closed eyes,  green,  147.93904702161578,  7.515947333913686,  1.4255582417993409,  0.8352005059720032, 4, 2, 4, 4
hasan,  closed eyes,  green,  222.30063514467162,  0.5123979506487677,  0.9422336029102462,  1.0431486882159664, 4, 4, 4, 4
hasan,  one leg,  green,  148.06320081549458,  39.88097354513122,  7.252187961015563,  93.04463133796311, 4, 0, 0, 0
hasan,  closed eyes,  pink,  100.86378024572124,  60.557250326405935,  2.6499684204070095,  13.762318473076679, 3, 0, 2, 0
hasan,  closed eyes,  pink,  26.475252010420203,  22.145684048153573,  1.8001849674218544,  3.2018791867534246, 0, 0, 4, 3
hasan,  one leg,  pink,  50.020150297513254,  8.966846069161212,  6.827320309880082,  2.5112657829074947, 0, 1, 0, 3
malak,  normal,  green,  114.27651698052473,  1.6840160090268355,  0.8919971380856795,  0.631464075809484, 3, 4, 4, 4
malak,  closed eyes,  green,  207.27149167516055,  2.8362288338870703,  1.0918625810035918,  1.022412431643775, 4, 4, 4, 4
malak,  one leg,  green,  108.99396220497141,  3.4902687835791286,  2.2270584803079667,  1.3097646209570368, 3, 3, 3, 4
malak,  closed eyes,  pink,  31.044388842553982,  1.0216925097656389,  0.8221707446481807,  1.016535399999686, 0, 4, 4, 4
malak,  one leg,  pink,  73.62102163325405,  3.1738765752862803,  1.3327557160747767,  2.1724609451676997, 1, 3, 4, 4
racha,  normal,  pink,  100.73754272351145,  2.5984080017979503,  2.145501075397547,  4.3204419549211055, 3, 4, 3, 2
racha,  closed eyes,  pink,  125.23663899810698,  8.26639298500618,  2.076740585195764,  2.7335082789354117, 4, 1, 3, 3
racha,  one leg,  pink,  68.29765545361875,  4.188117496169961,  2.047031907571845,  3.426319522797693, 1, 3, 3, 3
racha,  normal,  green,  178.38939857288483,  2.7139430955189128,  1.3428807460584695,  1.1171878926097973, 4, 4, 4, 4
racha,  closed eyes,  green,  175.50857598723573,  1.3049826396652393,  1.6584256808864855,  0.6471541615095299, 4, 4, 4, 4
racha,  one leg,  green,  125.5096839959225,  4.483258446142249,  2.7622877067171068,  1.126599482605516, 4, 3, 2, 4
milana,  normal,  green,  159.96236179722413,  10.995089167959543,  3.979422942368238,  1.1803713055836935, 4, 1, 2, 4
milana,  closed eyes,  green,  200.2564861398837,  1.605254693903228,  1.6248074170915645,  1.0688881052589225, 4, 4, 4, 4
milana,  one leg,  green,  184.98530910835288,  2.383352557987128,  2.7098963649591328,  1.9660147444270557, 4, 4, 2, 4
milana,  normal,  pink,  139.79903888160771,  8.823710733143775,  2.041505884248314,  2.5604065466358974, 4, 1, 3, 3
milana,  closed eyes,  pink,  112.13047910295617,  3.5314163773158156,  1.7373391941967475,  12.850816234495245, 3, 3, 4, 0
milana,  one leg,  pink,  108.96692326619562,  4.915988718440475,  4.51835488666089,  2.8449941092229705, 3, 3, 1, 3
hasan,  normal,  green,  273.2877044803651,  6.7891009319209665,  2.4080426015996186,  2.3049325624143386, 4, 2, 3, 4
hasan,  normal,  green,  266.4257251413218,  2.9494652980313094,  1.115810633964918,  0.9582764113698519, 4, 4, 4, 4
hasan,  normal,  green,  321.36917216588864,  5.621594509688108,  2.010134032989036,  2.6516448738818177, 4, 2, 3, 3
hasan,  normal,  green,  225.8919469928644,  12.729431826054933,  1.177093475247735,  1.1108927707026055, 4, 0, 4, 4
hasan,  normal,  green,  245.97792846695918,  2.522802528305178,  1.4224768054274055,  1.9068753830773362, 4, 4, 4, 4
hasan,  normal,  green,  171.19385980691968,  2.7713770534878956,  1.1541226988547861,  0.9208491058556256, 4, 4, 4, 4
malak,  normal,  green,  221.0419013895591,  0.5883241375279288,  0.9115128770305196,  1.0525369831281026, 4, 4, 4, 4
malak,  closed eyes,  green,  241.25042473666366,  1.825061041662734,  1.1256676510982162,  0.9155590044308094, 4, 4, 4, 4
malak,  one leg,  green,  146.4492014950729,  1.0104753794747083,  2.012359379436229,  1.1138986533131385, 4, 4, 3, 4
malak,  normal,  pink,  157.60997412373573,  1.1980767955513414,  1.0221419527114994,  6.919022965345074, 4, 4, 4, 0
malak,  closed eyes,  pink,  49.026746274452705,  46.08524488017846,  1.920460069383257,  1.3420448962330174, 0, 0, 4, 4
malak,  one leg,  pink,  57.26449601247213,  16.7070328797603,  2.463216972395183,  4.082546784548845, 0, 0, 3, 2
hasan,  normal,  pink,  140.44625665420776,  100.09190661175433,  4.797366098237034,  6.421990285344927, 4, 0, 1, 0
hasan,  closed eyes,  pink,  41.267962250501455,  4.242729383242299,  1.4179358768845933,  1.8205596633174908, 0, 3, 4, 4
hasan,  one leg,  pink,  98.53890587835541,  2.6628307843792713,  3.0929285638297577,  2.118398125620557, 2, 4, 2, 4
hasan,  normal,  green,  342.9873478443362,  1.6780369455568565,  1.1277486953250948,  2.4566667502611317, 4, 4, 4, 4
hasan,  closed eyes,  green,  217.70787825833693,  2.435728408685552,  1.1445276490934215,  0.5528847956468028, 4, 4, 4, 4
milana,  normal,  green,  271.5225651005468,  1.5683332665918917,  1.057111176760051,  1.7668590947889913, 4, 4, 4, 4
milana,  closed eyes,  green,  233.32200702231302,  3.1852292268269933,  1.7204778127435134,  1.3938036017360511, 4, 3, 4, 4
milana,  one leg,  green,  166.95594677246046,  1.6298346575740597,  2.6179868736984435,  2.097921010701313, 4, 4, 2, 4
milana,  normal,  pink,  113.22265909421871,  2.8593020983243647,  1.2511664168280063,  8.142045094630447, 3, 4, 4, 0
milana,  closed eyes,  pink,  36.49589106605756,  16.765173389575324,  1.3044542940118276,  1.0106869052421894, 0, 0, 4, 4
milana,  one leg,  pink,  78.41292244961971,  8.502136473904843,  3.353240417922116,  1.4949356056888594, 1, 1, 2, 4
hasan,  normal,  green,  149.14963249101342,  64.04491400436127,  4.6456855382263,  1.4891954242900065, 4, 0, 1, 4
hasan,  normal,  green,  368.88379204892976,  3.9303589634704887,  1.2417208483613065,  0.641743406183368, 4, 3, 4, 4
hasan,  closed eyes,  green,  225.016045607279,  1.8780528285081997,  1.2143184098274051,  0.867901386082723, 4, 4, 4, 4
hasan,  one leg,  green,  131.83826027862733,  5.844158757666175,  4.112499117640985,  1.607799209282764, 4, 2, 1, 4
hasan,  normal,  green,  237.0030581039753,  0.9062693726846829,  0.8062041800895228,  0.8843633525400567, 4, 4, 4, 4
hasan,  closed eyes,  green,  267.8157724029281,  1.8576271178568455,  1.4237856391858452,  1.0426936290105657, 4, 4, 4, 4
hasan,  one leg,  green,  211.51885830784914,  2.3377838089812215,  4.092867639326724,  1.321227700323234, 4, 4, 1, 4
malak,  normal,  green,  181.36255521576606,  0.5432675223830091,  0.8827249328195229,  0.709140860888257, 4, 4, 4, 4
malak,  closed eyes,  green,  165.4512663686977,  14.766064606405672,  2.2907786630187434,  0.5161953051334396, 4, 0, 3, 4
malak,  one leg,  green,  98.92503011769057,  3.2902552972755963,  1.792092190656412,  1.5939665457284806, 2, 3, 4, 4
malak,  normal,  green,  122.90665501674673,  2.3824074037801566,  1.2280624829001614,  0.4194797963716198, 4, 4, 4, 4
malak,  one leg,  green,  139.0944066291802,  13.933368711827056,  2.231122516116505,  1.5215720357244777, 4, 0, 3, 4
malak,  one leg,  green,  117.08956663085098,  7.332950543300685,  2.458949331924481,  1.5558559716886877, 3, 2, 3, 4
milana,  normal,  green,  199.27000098648512,  1.196805363563546,  1.33270696668443,  1.3113941054043396, 4, 4, 4, 4
milana,  closed eyes,  green,  223.5328382117371,  2.573691100986921,  1.6842272661146445,  2.069957222038168, 4, 4, 4, 4
milana,  one leg,  green,  152.65035677879717,  22.009007023655062,  7.854894727902736,  2.3625803918589425, 4, 0, 0, 4
milana,  normal,  green,  190.89982392734683,  0.5183847543465082,  0.9020811242704047,  1.2143584290279388, 4, 4, 4, 4
milana,  closed eyes,  green,  196.22833843017338,  0.8452182795733105,  1.233030869276032,  2.249623435914182, 4, 4, 4, 4
milana,  one leg,  green,  174.74879860200957,  1.9078907300237684,  2.711869862132328,  1.1196729670082928, 4, 4, 2, 4
racha,  normal,  green,  117.22731906218151,  0.5901583921191631,  1.487933423997752,  1.9140136620631971, 3, 4, 4, 4
racha,  closed eyes,  green,  163.914373088685,  1.1636432248039041,  1.895975381400327,  3.30385292912121, 4, 4, 4, 3
racha,  one leg,  green,  120.77966206406572,  1.8877978322631697,  2.5470882746009695,  1.379236200859255, 4, 4, 2, 4
racha,  normal,  green,  154.86552183799887,  0.4961138703816887,  1.0110671163010634,  1.0338831573967768, 4, 4, 4, 4
racha,  closed eyes,  green,  146.86449956582473,  1.9847592122799158,  2.116015068117006,  2.6259573395910025, 4, 4, 3, 3
racha,  one leg,  green,  102.72092840900179,  4.013165389291109,  2.6250686428331083,  2.1695355758264014, 3, 3, 2, 4
hasan,  normal,  green,  223.12832710386223,  2.7186626693829727,  1.2430444363699493,  0.8761939048579408, 4, 4, 4, 4
hasan,  normal,  green,  256.2320452228712,  10.0790495467057,  1.2418277896133896,  1.233659523036495, 4, 1, 4, 4
hasan,  normal,  green,  300.2038735983689,  61.49925426198939,  3.958142470215772,  0.6937334400575164, 4, 0, 2, 4
hasan,  normal,  green,  207.03715420577234,  4.659581453874174,  1.3097447951749497,  1.6340017142993533, 4, 3, 4, 4
hasan,  normal,  green,  210.42667831658656,  6.701458583353061,  1.671373838361263,  1.110962039921466, 4, 2, 4, 4
hasan,  normal,  green,  296.1264016309898,  4.23322883274944,  1.3336941067736625,  2.1219256842819836, 4, 3, 4, 4
hasan,  normal,  green,  229.96941896024467,  17.465085753705324,  2.0311634235404505,  1.094304332176944, 4, 0, 3, 4
hasan,  normal,  green,  295.1070336391448,  4.060560783272016,  1.1247197980996517,  1.6599766294413347, 4, 3, 4, 4
hasan,  normal,  green,  114.52899202494457,  3.3135858999390697,  1.332721969341767,  1.4510796441835867, 3, 3, 4, 4
hasan,  normal,  green,  329.0293351455428,  8.766719724487906,  1.3030793858844365,  2.2023054480855957, 4, 1, 4, 4
hasan,  normal,  green,  120.08154943934761,  4.189165613470086,  1.0186846122328221,  0.7148361140159201, 4, 3, 4, 4
milana,  normal,  green,  173.85887416468452,  1.8471313835512801,  0.912386238426649,  2.0190195310026655, 4, 4, 4, 4
milana,  closed eyes,  green,  186.1845655693471,  3.2305960478630342,  1.426114989292727,  1.5902817849665842, 4, 3, 4, 4
milana,  one leg,  green,  162.57612587887795,  2.31851723846073,  2.441742845602645,  3.3552676993236448, 4, 4, 3, 3
milana,  normal,  green,  172.1599275116094,  1.115037083367004,  1.0227088290247164,  2.809009314477561, 4, 4, 4, 3
milana,  closed eyes,  green,  182.58679618636438,  1.9002198389165446,  1.2131497433673515,  1.10201792398494, 4, 4, 4, 4
milana,  one leg,  green,  158.76656472986733,  1.2376488980202551,  1.9779851743216696,  1.4500246911274313, 4, 4, 4, 4
malak,  normal,  green,  190.1342906528387,  1.5589078042833717,  1.0499331050530196,  0.5841675107635649, 4, 4, 4, 4
malak,  closed eyes,  green,  144.75025484199762,  1.3633846242188934,  1.0731155124531022,  0.6082517062434402, 4, 4, 4, 4
malak,  one leg,  green,  142.03194019707777,  8.52095885191336,  2.6830753863090897,  1.350498965592727, 4, 1, 2, 4
malak,  normal,  green,  179.66360856269114,  2.8745542500937,  1.059263526146361,  0.8893889362450185, 4, 4, 4, 4
malak,  closed eyes,  green,  131.90004015692102,  1.3999184434986471,  1.2720329271898407,  1.268347239780491, 4, 4, 4, 4
malak,  one leg,  green,  171.66156982670745,  5.97713195666039,  2.297209645252163,  1.45499598176419, 4, 2, 3, 4
hasan,  normal,  green,  363.7869520897045,  6.600340836004826,  1.1971363607599705,  1.0089737615794072, 4, 2, 4, 4
hasan,  closed eyes,  green,  250.40996321411157,  4.027362301493843,  1.480684203410707,  0.9022805727711322, 4, 3, 4, 4
hasan,  one leg,  green,  181.2563710499491,  4.235630081071437,  4.243957658481967,  1.6839662356823488, 4, 3, 1, 4
hasan,  normal,  green,  351.04485219164087,  2.266082420252255,  0.7889686177705063,  1.51452621738938, 4, 4, 4, 4
hasan,  closed eyes,  green,  235.27013251783893,  7.10394313756441,  1.4955711368959126,  1.6225579287468153, 4, 2, 4, 4
hasan,  one leg,  green,  158.53854820537586,  3.761064355617328,  4.163363675607055,  2.034071877022489, 4, 3, 1, 4
racha,  normal,  green,  173.73576208837477,  0.8824722073742483,  1.1560011149103104,  0.9744024410534595, 4, 4, 4, 4
racha,  closed eyes,  green,  238.65203573784262,  2.2967205693322423,  1.8074766634630104,  2.7711222767476404, 4, 4, 4, 3
racha,  one leg,  green,  161.8756371049949,  3.4956894569663572,  2.499506151129888,  1.271207101600787, 4, 3, 3, 4
racha,  normal,  green,  163.91437308868498,  1.4087896995633242,  1.3353599223012773,  1.8026996278838237, 4, 4, 4, 4
racha,  closed eyes,  green,  192.2236784622106,  1.5579281171016857,  1.4873125777962202,  3.2076644347317216, 4, 4, 4, 3
racha,  one leg,  green,  130.5448686330604,  1.7424857749560996,  2.160618445844182,  1.040684273292936, 4, 4, 3, 4
malak,  normal,  green,  153.28274247744096,  1.1299849205977843,  0.8828006534437376,  0.6040017644825657, 4, 4, 4, 4
malak,  closed eyes,  green,  140.6727828746177,  1.2030603078357167,  1.2658783302405519,  1.0261422804855451, 4, 4, 4, 4
malak,  one leg,  green,  122.62397313665525,  2.3425241450402163,  1.7462591713142743,  0.8424761250046288, 4, 4, 4, 4
milana,  closed eyes,  green,  200.914142908816,  1.0123798000010873,  1.1732397022847139,  1.1411655479753564, 4, 4, 4, 4
milana,  one leg,  green,  188.58307849133547,  1.7149851697552378,  2.822235204017773,  1.6648308276291326, 4, 4, 2, 4
milana,  normal,  green,  165.30291759649552,  1.3000767718738362,  1.2959507124533571,  1.3143448866531773, 4, 4, 4, 4
milana,  closed eyes,  green,  187.5019306211966,  1.523048735117555,  1.4975364504534245,  1.1406270378403143, 4, 4, 4, 4
milana,  one leg,  green,  227.28130781137935,  4.747040021488071,  3.7343191073307893,  1.6225089502609662, 4, 3, 2, 4
racha,  normal,  green,  186.5886628551168,  0.871732120083789,  1.8059895067068692,  3.169073013746731, 4, 4, 4, 3
racha,  normal,  green,  206.5561457159719,  1.5144334237927344,  1.9059834387533323,  3.2702665523758565, 4, 4, 4, 3
racha,  one leg,  green,  154.4153735794918,  1.847660072898896,  2.618917772232632,  2.230103878724019, 4, 4, 2, 4
racha,  normal,  green,  237.2862158794881,  1.1600591147233874,  1.2094865169908395,  4.2027970972896265, 4, 4, 4, 2
racha,  closed eyes,  green,  199.50487840396102,  0.5825546652823045,  1.3996031340725013,  3.072811095506025, 4, 4, 4, 3
racha,  one leg,  green,  133.17549570878964,  3.8435433955911895,  3.9993430090614464,  1.391977301116699, 4, 3, 2, 4
